particle_id,vx,vy,vz,px,py,pz,q,n_hits,hit_id_0,x_0,y_0,z_0,rho_0,eta_0,phi_0,volume_id_0,layer_id_0,module_id_0,value_0,hit_id_1,x_1,y_1,z_1,rho_1,eta_1,phi_1,volume_id_1,layer_id_1,module_id_1,value_1,hit_id_2,x_2,y_2,z_2,rho_2,eta_2,phi_2,volume_id_2,layer_id_2,module_id_2,value_2,hit_id_3,x_3,y_3,z_3,rho_3,eta_3,phi_3,volume_id_3,layer_id_3,module_id_3,value_3,hit_id_4,x_4,y_4,z_4,rho_4,eta_4,phi_4,volume_id_4,layer_id_4,module_id_4,value_4,hit_id_5,x_5,y_5,z_5,rho_5,eta_5,phi_5,volume_id_5,layer_id_5,module_id_5,value_5,hit_id_6,x_6,y_6,z_6,rho_6,eta_6,phi_6,volume_id_6,layer_id_6,module_id_6,value_6,hit_id_7,x_7,y_7,z_7,rho_7,eta_7,phi_7,volume_id_7,layer_id_7,module_id_7,value_7,hit_id_8,x_8,y_8,z_8,rho_8,eta_8,phi_8,volume_id_8,layer_id_8,module_id_8,value_8,hit_id_9,x_9,y_9,z_9,rho_9,eta_9,phi_9,volume_id_9,layer_id_9,module_id_9,value_9,hit_id_10,x_10,y_10,z_10,rho_10,eta_10,phi_10,volume_id_10,layer_id_10,module_id_10,value_10,hit_id_11,x_11,y_11,z_11,rho_11,eta_11,phi_11,volume_id_11,layer_id_11,module_id_11,value_11,hit_id_12,x_12,y_12,z_12,rho_12,eta_12,phi_12,volume_id_12,layer_id_12,module_id_12,value_12,hit_id_13,x_13,y_13,z_13,rho_13,eta_13,phi_13,volume_id_13,layer_id_13,module_id_13,value_13,hit_id_14,x_14,y_14,z_14,rho_14,eta_14,phi_14,volume_id_14,layer_id_14,module_id_14,value_14,hit_id_15,x_15,y_15,z_15,rho_15,eta_15,phi_15,volume_id_15,layer_id_15,module_id_15,value_15,hit_id_16,x_16,y_16,z_16,rho_16,eta_16,phi_16,volume_id_16,layer_id_16,module_id_16,value_16,hit_id_17,x_17,y_17,z_17,rho_17,eta_17,phi_17,volume_id_17,layer_id_17,module_id_17,value_17,hit_id_18,x_18,y_18,z_18,rho_18,eta_18,phi_18,volume_id_18,layer_id_18,module_id_18,value_18,hit_id_19,x_19,y_19,z_19,rho_19,eta_19,phi_19,volume_id_19,layer_id_19,module_id_19,value_19
4504011944230912.0,0.004356110002845526,0.013504300266504288,-6.850769996643066,-0.9997190237045288,-1.1962900161743164,3.566649913787842,1.0,6.0,21530.0,-20.986900329589844,-24.785999298095703,67.48490142822266,32.47761917114258,-0.6080319881439209,-2.273385524749756,8.0,2.0,115.0,0.7694039940834045,31125.0,-46.93239974975586,-54.60150146484375,157.86300659179688,71.99981689453125,-0.6127666831016539,-2.2808051109313965,8.0,4.0,293.0,0.7467514276504517,38008.0,-75.98799896240234,-86.87950134277344,257.14498901367193,115.42193603515624,-0.6182117462158203,-2.2894206047058105,8.0,6.0,527.0,0.7465962171554565,44642.0,-114.91899871826172,-128.47000122070312,387.4849853515625,172.36854553222656,-0.625177264213562,-2.3005757331848145,8.0,8.0,947.0,0.7523066401481628,75371.0,-176.7220001220703,-190.89300537109372,587.7999877929688,260.13613891601557,-0.6356627941131592,-2.317665100097656,13.0,2.0,646.0,3.0,82369.0,-249.36399841308597,-259.3070068359375,815.7999877929688,359.75341796875,-0.6470478177070618,-2.3366498947143555,13.0,4.0,1016.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4504080663707648.0,0.004356110002845526,0.013504300266504288,-6.850769996643066,-0.6370279788970947,-0.4475499987602234,1.6838899850845337,-1.0,11.0,21322.0,-25.63909912109375,-18.49029922485352,61.53570175170898,31.61098861694336,-0.7412983775138855,-2.5167956352233887,8.0,2.0,114.0,0.7212096452713013,31107.0,-57.96289825439453,-43.21910095214844,149.1320037841797,72.30206298828125,-0.7339771389961243,-2.50089168548584,8.0,4.0,292.0,0.7048665881156921,38002.0,-92.043701171875,-71.18009948730469,243.63299560546875,116.35570526123048,-0.7256677746772766,-2.4833271503448486,8.0,6.0,526.0,0.7218427658081055,44637.0,-133.87600708007812,-108.52300262451172,363.6189880371094,172.3369598388672,-0.7144708633422852,-2.4604077339172363,8.0,8.0,945.0,0.7281661033630371,75085.0,-195.31900024414062,-169.88299560546875,550.0,258.86239624023443,-0.6967658996582031,-2.425731420516968,13.0,2.0,605.0,3.0,82145.0,-262.02301025390625,-246.9720001220703,767.5999755859375,360.0711364746094,-0.6752098798751831,-2.385756015777588,13.0,4.0,959.0,3.0,88922.0,-347.99798583984375,-366.76300048828125,1082.5,505.5864868164063,-0.6430597901344299,-2.329946994781494,13.0,6.0,1570.0,4.0,94885.0,-380.7909851074219,-419.93701171875,1215.5,566.8764038085938,-0.629357635974884,-2.307345390319824,14.0,2.0,22.0,2.0,96336.0,-443.1659851074219,-536.458984375,1498.5,695.8335571289062,-0.6001951694488525,-2.2612476348876958,14.0,4.0,25.0,2.0,116598.0,-498.2760009765625,-662.8889770507812,1794.5,829.2772216796875,-0.5695585012435913,-2.215367555618286,18.0,6.0,16.0,1.0,117047.0,-550.3800048828125,-815.9219970703125,2152.5,984.1986083984376,-0.5335403680801392,-2.164236545562744,18.0,8.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4504149383184384.0,0.004356110002845526,0.013504300266504288,-6.850769996643066,-7.356540203094482,-5.023680210113525,17.898399353027344,1.0,2.0,21311.0,-26.2150993347168,-17.845399856567386,56.88949966430664,31.712610244750977,-0.7533403038978577,-2.543917179107666,8.0,2.0,114.0,0.6922900080680847,30369.0,-59.213600158691406,-40.22620010375977,137.02299499511722,71.58489990234375,-0.7537518143653871,-2.544867038726806,8.0,4.0,259.0,0.6459385752677917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4504286822137856.0,0.004356110002845526,0.013504300266504288,-6.850769996643066,0.512516975402832,-0.8069469928741455,11.394700050354006,-1.0,8.0,46179.0,27.904399871826172,-42.42570114135742,598.0,50.77987670898438,0.5250570178031921,-0.9890103936195374,9.0,2.0,36.0,0.3095700144767761,49153.0,32.699901580810554,-49.390098571777344,698.0,59.23398971557617,0.5272725820541382,-0.9859799742698668,9.0,4.0,36.0,0.3097389936447144,52083.0,38.46070098876953,-57.73820114135742,818.0,69.37525177001953,0.5293202996253967,-0.983170747756958,9.0,6.0,36.0,0.30048999190330505,54772.0,45.22420120239258,-67.43550109863281,958.0,81.19590759277344,0.5315842032432556,-0.9800556302070618,9.0,8.0,36.0,0.3127239942550659,57132.0,52.13740158081055,-77.09010314941406,1098.0,93.0655288696289,0.5344181656837463,-0.9761419296264648,9.0,10.0,36.0,0.2964740097522736,59143.0,62.03509902954102,-90.82730102539062,1298.0,109.99069213867188,0.537713885307312,-0.9715707302093506,9.0,12.0,38.0,0.27216199040412903,60798.0,72.15180206298828,-104.48799896240234,1498.0,126.97883605957031,0.5413827300071716,-0.9664562940597534,9.0,14.0,38.0,0.288347989320755,101787.0,148.3730010986328,-203.3159942626953,2948.5,251.6981201171875,0.5597899556159973,-0.9403715729713441,14.0,12.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4504424261091328.0,0.004356110002845526,0.013504300266504288,-6.850769996643066,-0.3385649919509888,0.5798739790916443,0.3357860147953033,-1.0,10.0,22990.0,-16.514799118041992,27.403600692749023,9.130410194396973,31.995248794555664,-0.495622307062149,2.1131625175476074,8.0,2.0,126.0,0.3475010991096497,30088.0,-37.82590103149414,60.35369873046875,28.684999465942386,71.22757720947266,-0.5088158845901489,2.1306438446044917,8.0,4.0,251.0,0.31957149505615234,36700.0,-63.14459991455078,96.39800262451172,50.63669967651367,115.2380828857422,-0.5236824750900269,2.1507067680358887,8.0,6.0,408.0,0.3199319839477539,43317.0,-97.54509735107422,140.9290008544922,78.62670135498047,171.3943634033203,-0.5421715378761292,2.1762397289276123,8.0,8.0,690.0,0.3911155760288239,73782.0,-154.08200073242188,205.1569976806641,120.8000030517578,256.57485961914057,-0.5692828893661499,2.214965581893921,13.0,2.0,475.0,3.0,80795.0,-229.00900268554688,277.3179931640625,173.0,359.6531677246094,-0.6000809669494629,2.2610716819763184,13.0,4.0,721.0,2.0,86949.0,-345.99200439453125,366.6719970703125,246.1999969482422,504.14166259765625,-0.6414064168930054,2.3271846771240234,13.0,6.0,1004.0,3.0,92948.0,-488.6329956054688,446.3059997558594,327.6000061035156,661.7788696289062,-0.6838116049766539,2.4014360904693604,13.0,8.0,1416.0,4.0,109027.0,-646.3510131835938,505.2850036621094,413.0799865722656,820.4160766601562,-0.7231392860412598,2.478079319000244,17.0,2.0,1788.0,5.0,114294.0,-859.2449951171875,544.8619995117189,520.4000244140625,1017.4362182617188,-0.7670561671257019,2.5764639377593994,17.0,4.0,2419.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4504630419521536.0,0.004356110002845526,0.013504300266504288,-6.850769996643066,-0.09356670081615448,-0.300819993019104,1.833299994468689,-1.0,6.0,24333.0,-8.62816047668457,-31.002599716186523,180.45599365234372,32.18083953857422,-0.2650021612644196,-1.8422319889068604,8.0,2.0,148.0,1.8172867298126218,32351.0,-16.808500289916992,-69.78759765625,409.8580017089844,71.78324890136719,-0.2320675849914551,-1.8071469068527224,8.0,4.0,391.0,1.79831862449646,45845.0,-21.54450035095215,-102.62999725341795,602.0,104.8669662475586,-0.204027459025383,-1.7777156829833984,9.0,2.0,24.0,0.29768800735473633,48843.0,-23.285499572753906,-119.86000061035156,702.0,122.10092163085938,-0.18956951797008514,-1.7626786231994631,9.0,4.0,24.0,0.32170599699020386,51774.0,-24.55410003662109,-140.75900268554688,822.0,142.88458251953125,-0.17101097106933594,-1.7434992790222168,9.0,6.0,24.0,0.3055660128593445,54578.0,-24.93029975891113,-164.4239959716797,958.0,166.30325317382812,-0.14935286343097687,-1.7212722301483154,9.0,8.0,26.0,0.3452338874340057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4504699138998272.0,0.004356110002845526,0.013504300266504288,-6.850769996643066,-0.5105519890785217,-0.79339200258255,4.0903000831603995,1.0,10.0,23360.0,-17.721200942993164,-26.90929985046387,132.87600708007812,32.22035598754883,-0.5254805684089661,-2.153160810470581,8.0,2.0,131.0,1.341961145401001,31998.0,-39.87239837646485,-58.9031982421875,301.4079895019531,71.1294174194336,-0.534713625907898,-2.165859699249268,8.0,4.0,357.0,1.324828028678894,45711.0,-81.40399932861328,-114.54399871826172,602.0,140.5238037109375,-0.5509851574897766,-2.1886534690856934,9.0,2.0,18.0,0.29126599431037903,48714.0,-95.70570373535156,-132.50199890136722,702.0,163.45140075683594,-0.5563774704933167,-2.196330070495605,9.0,4.0,18.0,0.276278018951416,94906.0,-173.281005859375,-221.9409942626953,1215.5,281.5743408203125,-0.5819856524467468,-2.2336902618408203,14.0,2.0,24.0,1.0,96319.0,-217.41099548339844,-267.93600463867193,1495.5,345.0467224121094,-0.5944563150405884,-2.252467393875122,14.0,4.0,24.0,1.0,97685.0,-268.18099975585943,-317.4429931640625,1801.5,415.5611877441406,-0.6073184609413147,-2.272273302078247,14.0,6.0,23.0,2.0,99054.0,-327.8689880371094,-371.9280090332031,2151.5,495.8109436035156,-0.6206563115119934,-2.2933177947998047,14.0,8.0,23.0,1.0,100333.0,-396.489013671875,-431.3919982910156,2545.5,585.9202880859375,-0.6334695219993591,-2.3140602111816406,14.0,10.0,22.0,1.0,101533.0,-465.9549865722656,-490.9020080566406,2945.5,676.8299560546875,-0.6431683301925659,-2.330128669738769,14.0,12.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4504767858475008.0,0.004356110002845526,0.013504300266504288,-6.850769996643066,1.1505500078201294,0.7991949915885925,0.15234899520874026,1.0,10.0,20348.0,26.56909942626953,18.19230079650879,-3.359380006790161,32.200572967529304,0.752157986164093,0.6003947854042053,8.0,2.0,106.0,0.2966820001602173,28744.0,59.44390106201172,39.9109001159668,0.9718739986419678,71.59928131103516,0.7561005949974059,0.5912754535675049,8.0,4.0,211.0,0.24463039636611936,36536.0,96.31939697265624,63.2411003112793,5.771949768066406,115.22526550292969,0.7604740262031555,0.580984890460968,8.0,6.0,395.0,0.3024791181087494,42627.0,143.99600219726562,91.94200134277344,11.853099822998047,170.84548950195312,0.7657750248908997,0.5682510733604431,8.0,8.0,592.0,0.29810139536857605,73092.0,223.1479949951172,136.19999694824222,22.200000762939453,261.42965698242193,0.7739536166191101,0.5480003356933594,13.0,2.0,424.0,1.0,79814.0,313.76300048828125,181.9620056152344,33.0,362.7084045410156,0.7826665043830872,0.5255348086357117,13.0,4.0,593.0,2.0,86123.0,439.4320068359375,237.68800354003903,48.599998474121094,499.5958862304688,0.7936077713966371,0.4958284795284271,13.0,6.0,826.0,2.0,92266.0,589.6220092773438,293.0329895019531,65.19999694824219,658.4242553710938,0.8055219054222107,0.4612322747707367,13.0,8.0,1181.0,2.0,108158.0,743.2059936523438,337.7650146484375,86.80000305175781,816.3579711914062,0.8165715336799622,0.4265651702880859,17.0,2.0,1389.0,2.0,113229.0,943.4869995117188,379.60198974609375,108.4000015258789,1016.9884033203124,0.8293342590332031,0.38252148032188416,17.0,4.0,1758.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4504836577951744.0,0.004356110002845526,0.013504300266504288,-6.850769996643066,1.0010900497436523,0.2638170123100281,-0.2900600135326385,-1.0,8.0,20202.0,30.874799728393555,8.452509880065918,-15.814200401306152,32.01090621948242,0.8560535907745361,0.26721981167793274,8.0,2.0,105.0,0.3129376173019409,28707.0,69.63760375976561,19.898700714111328,-27.18470001220703,72.42481994628906,0.8538975715637207,0.27832943201065063,8.0,4.0,210.0,0.3310742974281311,35733.0,111.61799621582031,33.2510986328125,-39.51910018920898,116.46549987792969,0.8516342043876648,0.2895298898220062,8.0,6.0,341.0,0.3229261040687561,41988.0,163.80799865722656,51.5797004699707,-54.94540023803711,171.73678588867188,0.8483480215072632,0.30505073070526123,8.0,8.0,511.0,0.2881488800048828,72521.0,242.76199340820312,83.01390075683594,-78.4000015258789,256.563232421875,0.8428203463554382,0.3294907212257385,13.0,2.0,383.0,1.0,79333.0,334.1499938964844,125.31999969482422,-106.5999984741211,356.8771667480469,0.835618257522583,0.3588067591190338,13.0,4.0,536.0,2.0,85706.0,461.9949951171875,195.82200622558597,-148.0,501.7824401855469,0.8241798877716064,0.4009061455726624,13.0,6.0,746.0,2.0,91308.0,595.0079956054688,285.9949951171875,-193.3999938964844,660.1724243164062,0.8098269104957581,0.4480541348457336,13.0,8.0,875.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4504905297428480.0,0.004356110002845526,0.013504300266504288,-6.850769996643066,4.533070087432861,-0.2251870036125183,-5.7796998023986825,1.0,10.0,20038.0,31.892900466918945,-1.6376899480819702,-47.5177001953125,31.934919357299805,0.8804429173469543,-0.05130460858345032,8.0,2.0,104.0,0.4866769909858704,27701.0,71.27189636230469,-3.864089965820313,-97.7605972290039,71.3765640258789,0.8803362250328064,-0.05416315421462059,8.0,4.0,176.0,0.4788420796394348,34397.0,116.00800323486328,-6.639200210571289,-154.89300537109375,116.19783020019531,0.880217969417572,-0.05716817453503609,8.0,6.0,234.0,0.4931020140647888,40432.0,171.96800231933594,-10.482099533081056,-226.38999938964844,172.28717041015625,0.8800631165504456,-0.0608784556388855,8.0,8.0,273.0,0.4909980595111847,71494.0,258.4119873046875,-17.233200073242188,-336.6000061035156,258.98599243164057,0.8798055052757263,-0.06659025698900223,13.0,2.0,300.0,2.0,77738.0,356.677001953125,-26.12120056152344,-462.7999877929688,357.6322326660156,0.8794835805892944,-0.0731043741106987,13.0,4.0,308.0,1.0,84012.0,503.0469970703125,-41.70830154418945,-650.4000244140625,504.7730712890625,0.8789536356925964,-0.08272213488817215,13.0,6.0,350.0,2.0,89618.0,658.60400390625,-61.33660125732422,-850.4000244140625,661.4539794921875,0.8783236145973206,-0.09286336600780487,13.0,8.0,254.0,2.0,105449.0,820.801025390625,-85.29019927978516,-1057.0,825.2203979492188,0.8775817155838013,-0.10353934019804,17.0,2.0,58.0,1.0,105104.0,947.5859985351562,-106.4489974975586,-1225.5,953.5463256835938,0.8769468069076538,-0.11186802387237547,16.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
